26,AK,ANCH,L_2004,GR,N,0.5,30,272.4749165,15.33676225,25.52378268,6.660187084,0,0,0,-27.31142099,-40.04920848,-79.46391037,-3.262216229,-4.848516399,-15.37235271,-4.742594235,-8.543445129,-28.74920524,-15.30995011,-27.03645712,-61.97094077,353.410475,0,30.489607,269.226836,8.285810034,20.68014066,5.819529562,17.46337127
27,AK,ANCH,L_2004,GR,Y,0.5,30,272.2854614,15.35468152,25.50234495,6.668746797,0,0,0,-23.15326749,-26.06227839,-59.53289179,-3.028707119,-4.139444906,-13.81648201,-6.187240851,-12.53680222,-40.88429911,-24.72351566,-56.12035243,-125.1418364,353.410475,425,314.101905,410.614532,7.608863234,18.41577336,5.592117753,16.7598314
28,AK,ANCH,L_2004,GR,N,5,15,272.3703385,15.56136974,25.59636084,6.805035879,0,0,0,-6.325489863,-7.971312406,-12.5298039,-10.49461505,-14.02033198,-47.34790837,-22.42741167,-44.4076511,-140.5798887,-1.083528994,-0.504233907,-1.275242571,353.410475,0,17.880009,341.113512,6.783720881,17.84820497,5.32201083,16.26019009
29,AK,ANCH,L_2004,GR,Y,5,15,272.2619558,15.57541433,25.58254741,6.80877755,0,0,0,-5.793386209,-6.568800011,-7.077845855,-7.885568534,-7.221164337,-29.93202196,-35.29948273,-78.10553757,-225.869273,-2.281337038,-4.004476142,-11.0330597,353.410475,425,260.505778,523.479282,6.410370862,16.91194871,4.829120341,14.97202176
30,AK,ANCH,L_2004,GR,N,2,15,272.5836843,15.52407057,25.54251666,6.742337263,0,0,0,-11.84869604,-16.78672977,-27.01336851,-7.692941065,-10.54268743,-34.09892413,-18.08117244,-35.90072481,-114.1328959,-3.840147256,-4.703249933,-11.31102009,353.410475,0,36.323206,309.331847,7.626191855,19.56791008,5.688845084,16.94341345
31,AK,ANCH,L_2004,GR,Y,2,15,272.4919337,15.53990087,25.53009995,6.749897488,0,0,0,-10.90858202,-13.0059734,-17.98597072,-6.239139459,-6.733847687,-24.59821223,-26.94831916,-58.33589275,-173.633498,-6.911498246,-15.47594397,-36.71100178,353.410475,425,306.156067,464.498985,7.246586839,18.29598935,5.228296855,15.6967854
32,AK,ANCH,L_2004,GR,N,0.5,15,272.7755736,15.50312186,25.49976935,6.668118913,0,0,0,-26.75251963,-37.45213519,-75.99860619,-3.248090949,-4.73108852,-15.08407899,-4.782356895,-9.223884431,-30.87410681,-16.4970827,-31.54328363,-72.20749218,353.410475,0,44.99225,284.692917,8.217850411,20.30341335,5.804155091,17.34556113
33,AK,ANCH,L_2004,GR,Y,0.5,15,272.5374846,15.51678567,25.49406715,6.679010764,0,0,0,-22.99950005,-24.97209386,-56.84012901,-3.012217201,-4.077151243,-13.66027161,-6.300241451,-12.91787976,-41.97962243,-25.73820811,-57.80648587,-129.877111,353.410475,425,329.748761,424.936405,7.570583081,18.22887909,5.576789821,16.69753481
34,AK,ANCH,L_2004,GR,N,5,5,272.6057452,15.70817658,25.5568042,6.824077396,0,0,0,-6.352108271,-7.344346471,-12.21602778,-10.63875853,-13.8516308,-47.96556207,-21.81941592,-45.08619479,-143.1171854,-1.608941257,-2.323614354,-7.50554699,352.725375,0,38.763829,328.937546,6.835346134,17.81107022,5.356936149,16.23365504
35,AK,ANCH,L_2004,GR,Y,5,5,272.4988288,15.71506398,25.54178626,6.827319323,0,0,0,-6.158701234,-6.607911681,-9.008573852,-8.320060706,-7.885323464,-32.15496811,-33.33700065,-74.74653603,-220.1167819,-2.277511869,-4.573583359,-13.67974349,352.725375,425,305.549945,487.134911,6.545021882,17.01407133,4.926886037,15.10305955
36,AK,ANCH,L_2004,GR,N,2,5,272.837187,15.66760422,25.51230138,6.759777037,0,0,0,-11.65791575,-15.47350142,-26.85369054,-7.839922511,-10.36037347,-34.0039077,-17.23538883,-36.6936093,-117.2347421,-4.611205586,-7.616622477,-20.04472502,352.725375,0,57.308393,301.561195,7.660017325,19.39182674,5.738849817,16.87268523
37,AK,ANCH,L_2004,GR,Y,2,5,272.7403936,15.67549415,25.495041,6.766491543,0,0,0,-11.15909613,-13.5914458,-21.55590198,-6.633684912,-7.553819671,-26.60530512,-24.70072876,-53.71168138,-162.1788738,-6.795187668,-14.00213512,-35.15057803,352.725375,425,356.635688,427.224548,7.384144185,18.60032962,5.361372438,15.96520522
38,AK,ANCH,L_2004,GR,N,0.5,5,273.032824,15.63885035,25.47530753,6.685379293,0,0,0,-26.06502829,-35.67366002,-76.30295382,-3.281208272,-4.710206561,-15.10670373,-4.599229543,-9.350791867,-31.32089317,-16.64076581,-32.86886548,-79.43809859,352.725375,0,65.439855,281.833955,8.277650178,20.18386731,5.834752854,17.32128801
39,AK,ANCH,L_2004,GR,Y,0.5,5,272.8878742,15.64769375,25.4632368,6.692273193,0,0,0,-23.89728912,-29.4894158,-65.02364,-3.109921246,-4.314623975,-14.1554905,-5.862682873,-11.9663532,-39.32225444,-22.86042852,-47.81008871,-113.1538108,352.725375,425,392.759729,379.514082,7.89725754,19.13806722,5.675367579,16.94091321
40,AK,ANCH,L_2004,WR,N,0,0,272.9406513,16.31851478,25.5583675,7.093170169,-5.448035115,-9.907421485,-145.8947072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,AK,ANCH,O_1980,BR,N,0,0,488.6841124,9.67026641,47.06966904,4.154759032,22.5973706,31.55708108,-19.44132436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,AK,ANCH,O_1980,GR,N,5,30,486.9660223,9.448718598,47.02284814,4.082757443,0,0,0,-6.007930367,-7.697758627,-12.07552874,-10.28831931,-14.25795845,-47.9421753,-22.87184568,-42.96237976,-135.9988732,-0.554808033,-0.298654067,-0.753109952,354.038743,0,0,340.87594,6.513791301,17.74798855,5.240779235,16.2813751
